"",id,courtType,courtCases,judgmentType,judges,textContent,keywords,judgmentDate
538,58713,COMMON,[{'caseNumber': 'I C 183/14'}],SENTENCE,"[{'name': 'Mariusz Łapiński', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]","Sygn. akt IC 183/14 upr Dnia 25 lipca 2014r. WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Sąd Rejonowy w Sokółce, I Wydział Cywilny w składzie następującym: Przewodniczący: SSR Mariusz Łapiński Proto...",[poręczenie],2014-07-25
539,58714,COMMON,[{'caseNumber': 'I C 502/13'}],SENTENCE,"[{'name': 'Sądzie Rejonowym Sławomir Kuczyński', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 502/13 WYROK ZAOCZNY W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 4 czerwca 2014 r. Sąd Rejonowy w Sokółce I Wydział Cywilny w składzie następującym: Przewodniczący: Sędzia Sądu Okręgowe...,[ciężar dowodu],2014-06-04
540,58717,COMMON,[{'caseNumber': 'I C 63/14'}],REASONS,[],Sygn. akt IC 63/14 UZASADNIENIE Pozwem wniesionym do Sądu Rejonowego w S. w dniu 28 lutego 2014 roku (k.2-3) J. G. wystąpił z żądaniem zasądzenia od pozwanego Koła (...) w W. kwoty 1750 złotych z ...,[prawo łowieckie],2014-07-02
541,58720,COMMON,[{'caseNumber': 'I Ns 4307/13'}],DECISION,"[{'name': 'Mariusz Łapiński', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I Ns 4307/13 Dnia 15 lipca 2014r. POSTANOWIENIE Sąd Rejonowy w S. I Wydział Cywilny Przewodniczący: SSR Mariusz Łapiński Protokolant: Jolanta Chwiedźko po rozpoznaniu w dniu 4 lipca 2014...,[zniesienie współwłasności],2014-07-15
542,58721,COMMON,[{'caseNumber': 'I Ns 4307/13'}],DECISION,"[{'name': 'Mariusz Łapiński', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I Ns 4307/13 Dnia 15 lipca 2014r. POSTANOWIENIE Sąd Rejonowy w Sokółce I Wydział Cywilny Przewodniczący: SSR Mariusz Łapiński Protokolant: Jolanta Chwiedźko po rozpoznaniu w dniu 4 lipca...,[zniesienie współwłasności],2014-07-15
543,57406,COMMON,[{'caseNumber': 'I C 415/13'}],SENTENCE,[],"Sygn. akt I C 415/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 9 lipca 2014r. SĄD OKRĘGOWY w ŁOMŻY w WYDZIALE I CYWILNYM, w składzie: PRZEWODNICZĄCY: ANDRZEJ KORDOWSKI PROTOKOLANT: IWONA WIŚN...",[nienależne świadczenie],2014-07-09
544,57774,COMMON,[{'caseNumber': 'I Ca 170/14'}],DECISION,"[{'name': 'Janusz Wyszyński', 'function': None, 'specialRoles': []}, {'name': 'Joanna Rawa', 'function': None, 'specialRoles': []}, {'name': 'Włodzimierz Wójcicki', 'function': None, 'specialRoles...",Sygn. akt I Ca 170/14 POSTANOWIENIE Dnia 14 sierpnia 2014 r. Sąd Okręgowy w Łomży I Wydział Cywilny w składzie: Przewodniczący: Włodzimierz Wójcicki (spr.) Sędziowie: Joanna Rawa Janusz Wyszyński ...,[podział majątku wspólnego],2014-08-14
545,60434,COMMON,[{'caseNumber': 'I C 251/13'}],SENTENCE,[],"Sygn. akt I C 251/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 3 września 2014r SĄD OKRĘGOWY w ŁOMŻY w WYDZIALE I CYWILNYM, w składzie: PRZEWODNICZĄCY: SSO ANDRZEJ KORDOWSKI PROTOKOLANT: EWA ...",[przechowanie],2014-09-03
546,60656,COMMON,[{'caseNumber': 'I Ca 182/14'}],DECISION,"[{'name': 'Andrzej Kordowski', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}, {'name': 'Eugeniusz Dąbrowski', 'function': None, 'specialRoles': []}, {'name': 'Wiesława Kozikowska', 'funct...",Sygn. akt I Ca 182/14 POSTANOWIENIE Dnia 4 września 2014 r. Sąd Okręgowy w Łomży I Wydział Cywilny w składzie: Przewodniczący: Andrzej Kordowski (spr.) Sędziowie: Eugeniusz Dąbrowski Wiesława Kozi...,[odrzucenie pozwu],2014-09-04
547,61058,COMMON,[{'caseNumber': 'I Ca 137/14'}],SENTENCE,"[{'name': 'Andrzej Kordowski', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}, {'name': 'Eugeniusz Dąbrowski', 'function': None, 'specialRoles': []}, {'name': 'Wiesława Kozikowska', 'funct...",Sygn. akt I Ca 137/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 4 września 2014 r. Sąd Okręgowy w Łomży I Wydział Cywilny w składzie: Przewodniczący: Andrzej Kordowski (spr.) Sędziowie: Eugen...,[apelacja],2014-09-04
548,62435,COMMON,[{'caseNumber': 'I C 730/12'}],SENTENCE,[],"Sygn. akt I C 730/12 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 10 września 2014r SĄD OKRĘGOWY w ŁOMŻY w WYDZIALE I CYWILNYM, w składzie: PRZEWODNICZĄCY: ANDRZEJ KORDOWSKI PROTOKOLANT: KATARZY...",[powództwo],2014-09-10
549,62436,COMMON,[{'caseNumber': 'I Ca 151/14'}],SENTENCE,"[{'name': 'Anna Kacprzyk', 'function': None, 'specialRoles': []}, {'name': 'Wiesława Kozikowska', 'function': None, 'specialRoles': []}, {'name': 'Włodzimierz Wójcicki', 'function': None, 'special...",Sygn. akt I Ca 151/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 24 lipca 2014 r. Sąd Okręgowy w Łomży I Wydział Cywilny w składzie: Przewodniczący: SSO Włodzimierz Wójcicki Sędziowie: SSO Wie...,[użytkowanie wieczyste],2014-07-24
550,62437,COMMON,[{'caseNumber': 'I Ca 185/14'}],SENTENCE,"[{'name': 'Anna Kacprzyk', 'function': None, 'specialRoles': []}, {'name': 'Wiesława Kozikowska', 'function': None, 'specialRoles': []}, {'name': 'Włodzimierz Wójcicki', 'function': None, 'special...",Sygn. akt I Ca 185/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 11 września 2014 r. Sąd Okręgowy w Łomży I Wydział Cywilny w składzie: Przewodniczący: Włodzimierz Wójcicki (spr.) Sędziowie: A...,[umowa],2014-09-11
551,62438,COMMON,[{'caseNumber': 'I Ca 194/14'}],SENTENCE,"[{'name': 'Anna Kacprzyk', 'function': None, 'specialRoles': []}, {'name': 'Wiesława Kozikowska', 'function': None, 'specialRoles': []}, {'name': 'Włodzimierz Wójcicki', 'function': None, 'special...",Sygn. akt I Ca 194/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 11 września 2014 r. Sąd Okręgowy w Łomży I Wydział Cywilny w składzie: Przewodniczący: Włodzimierz Wójcicki (spr.) Sędziowie: A...,[zadośćuczynienie],2014-09-11
552,63222,COMMON,[{'caseNumber': 'I C 624/12'}],SENTENCE,"[{'name': 'Andrzej Kordowski', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 624/12 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 17 września 2014r. Sąd Okręgowy w Łomży Wydział I Cywilny w składzie : Przewodniczący : Andrzej Kordowski Protokolant : Anna Sob...,[umowa],2014-09-17
553,64717,COMMON,[{'caseNumber': 'I C 830/14'}],SENTENCE,"[{'name': 'Magdalena Walewska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 830/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 15.09.2014r. Sąd Rejonowy w Łomży I Wydział Cywilny w składzie następującym: Przewodniczący : SSR Magdalena Walewska Protokolant...,[],2014-09-15
554,64718,COMMON,[{'caseNumber': 'I C 830/14'}],REASONS,[],"Sygn. akt I C 830/14 UZASADNIENIE Bank (...) S.A. z siedzibą w K. wniósł do Sądu Rejonowego Lublin – Zachód w Lublinie pozew w postępowaniu elektronicznym przeciwko M. W. o zapłatę kwoty 5.658,06 ...",[],2014-10-03
555,71839,COMMON,[{'caseNumber': 'I C 305/13'}],REASONS,[],Sygn. akt I C 305/13 UZASADNIENIE Powódka J. Ż. wniosła o zasądzenie od pozwanego (...) S.A. w S. kwoty 40.000 zł wraz z ustawowymi odsetkami od dnia wyrokowania do dnia zapłaty tytułem zadośćuczy...,[odszkodowanie],2014-12-02
556,71840,COMMON,[{'caseNumber': 'I C 305/13'}],SENTENCE,"[{'name': 'Małgorzata Jędrzejewska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 305/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 25 listopada 2014 r. Sąd Rejonowy w Łomży I Wydział Cywilny w składzie : Przewodniczący : SSR Małgorzata Jędrzejewska Protokolan...,[odszkodowanie],2014-11-25
557,72327,COMMON,[{'caseNumber': 'I C 1025/13'}],SENTENCE,"[{'name': 'Małgorzata Jędrzejewska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 1025/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 2 grudnia 2014 r. Sąd Rejonowy w Łomży I Wydział Cywilny w składzie: Przewodniczący : SSR Małgorzata Jędrzejewska Protokolant: ...,[zadośćuczynienie],2014-12-02
558,72328,COMMON,[{'caseNumber': 'I C 1025/13'}],REASONS,[],"Sygn. akt I C 1025/13 UZASADNIENIE Powódka A. D. wniosła o zasądzenie od pozwanego Ubezpieczeniowego Funduszu Gwarancyjnego w W. kwoty 4.000 zł tytułem częściowego zadośćuczynienia oraz kwoty 392,...",[zadośćuczynienie],2014-12-09
559,125755,COMMON,[{'caseNumber': 'I C 990/14'}],SENTENCE,"[{'name': 'Magdalena Walewska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. I C 990/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 19.12.2014r. Sąd Rejonowy w Łomży I Wydział Cywilny w składzie następującym: Przewodniczący : SSR Magdalena Walewska Protokolant : B...,[pozbawienie wykonalności],2014-12-19
560,129585,COMMON,[{'caseNumber': 'I C 205/14'}],SENTENCE,"[{'name': 'Małgorzata Jędrzejewska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 205/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 18 lutego 2015 r. Sąd Rejonowy w Łomży I Wydział Cywilny w składzie: Przewodniczący: SSR Małgorzata Jędrzejewska Protokolant: An...,[zadośćuczynienie],2015-02-18
561,129875,COMMON,[{'caseNumber': 'I C 1491/14'}],SENTENCE,"[{'name': 'Małgorzata Jędrzejewska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 1491/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 18 lutego 2015 r. Sąd Rejonowy w Łomży I Wydział Cywilny w składzie : Przewodniczący: SSR Małgorzata Jędrzejewska Protokolant: ...,[],2015-02-18
562,132641,COMMON,[{'caseNumber': 'I C 1433/13'}],SENTENCE,"[{'name': 'Małgorzata Jędrzejewska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 1433/1 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 27 lutego 2015 r. Sąd Rejonowy w Łomży I Wydział Cywilny w składzie: Przewodniczący : SSR Małgorzata Jędrzejewska Protokolant: A...,[zachowek],2015-02-27
563,61045,COMMON,[{'caseNumber': 'I C 22/14'}],SENTENCE,"[{'name': 'Tomasz Makaruk', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 22/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 4 września 2014 r. Sąd Rejonowy w Zambrowie Wydział I Cywilny w składzie: Przewodniczący SSR Tomasz Makaruk Protokolant Danuta Sa...,[],2014-09-04
564,62635,COMMON,[{'caseNumber': 'I C 229/14'}],SENTENCE,"[{'name': 'Paweł Płoński', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 229/14-upr. WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 26 sierpnia 2014 r. SĄD REJONOWY W ZAMBROWIE I WYDZIAŁ CYWILNY w składzie: Przewodniczący –SSR Paweł Płoński Protokolant – ...,[],2014-08-26
565,63169,COMMON,[{'caseNumber': 'I C 230/14'}],SENTENCE,"[{'name': 'Tomasz Makaruk', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 230/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 24 września 2014r. Sąd Rejonowy w Zambrowie Wydział I Cywilny w składzie: Przewodniczący SSR Tomasz Makaruk Protokolant Danuta S...,[],2014-09-24
566,63554,COMMON,[{'caseNumber': 'I C 240/14'}],SENTENCE,"[{'name': 'Paweł Płoński', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 240/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ   Dnia 23 września 2014 r. SĄD REJONOWY W ZAMBROWIE I WYDZIAŁ CYWILNY w składzie: Przewodniczący –SSR Paweł Płoński Protokolant – K...,[],2014-09-23
567,64391,COMMON,[{'caseNumber': 'I Ns 175/14'}],DECISION,"[{'name': 'Tomasz Makaruk', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I Ns 175/14 POSTANOWIENIE Dnia 24 września 2014 r. Sąd Rejonowy w Zambrowie I Wydział Cywilny w składzie: Przewodniczący – SSR Tomasz Makaruk Protokolant – Danuta Sawicka po rozpoznaniu ...,[],2014-09-24
568,64917,COMMON,[{'caseNumber': 'I C 372/13'}],SENTENCE,"[{'name': 'Tomasz Makaruk', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 372/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 8 października 2014 r. Sąd Rejonowy w Zambrowie Wydział I Cywilny w składzie: Przewodniczący – SSR Tomasz Makaruk Protokolant – ...,[],2014-10-08
569,65168,COMMON,[{'caseNumber': 'I C 261/14'}],SENTENCE,"[{'name': 'Marta Kołakowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 261/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 8 października 2014 r. Sąd Rejonowy w Zambrowie Wydział I Cywilny w składzie: Przewodniczący – SSR Marta Kołakowska Protokolant ...,[],2014-10-08
570,65694,COMMON,[{'caseNumber': 'I C 187/14'}],SENTENCE,"[{'name': 'Tomasz Makaruk', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 187/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 8 października 2014 r. Sąd Rejonowy w Zambrowie Wydział I Cywilny w składzie: Przewodniczący – SSR Tomasz Makaruk Protokolant – ...,[],2014-10-08
571,65946,COMMON,[{'caseNumber': 'I C 387/13'}],SENTENCE,[],Sygn. akt I C 387/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 8 października 2014r. Sąd Rejonowy w Zambrowie Wydział I Cywilny w składzie: PrzewodniczącySSR Marta Kołakowska Protokolant Jadw...,[],2014-10-08
572,65948,COMMON,[{'caseNumber': 'I Ns 280/13'}],DECISION,"[{'name': 'Marta Kołakowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I Ns 280/13 POSTANOWIENIE Dnia 15 października 2014 r. Sąd Rejonowy w Zambrowie I Wydział Cywilny w składzie następującym: Przewodniczący Marta Kołakowska Protokolant Danuta Sawicka po r...,[],2014-10-15
573,45992,COMMON,[{'caseNumber': 'VI Ns 570/13'}],DECISION,"[{'name': 'Tomasz Makaruk', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn.akt VI Ns 570/13 POSTANOWIENIE Dnia 16 kwietnia 2014 r Sąd Rejonowy w Zambrowie VI Zamiejscowy Wydział Cywilny w W. Mazowieckiem w składzie następującym: Przewodniczący SSR Tomasz Makaruk Pro...,[],2014-04-16
574,48027,COMMON,[{'caseNumber': 'VI C 183/13'}],REASONS,[],Sygn. akt VI C 183/13 UZASADNIENIE Powód M. B. w pozwie skierowanym przeciwko (...) S.A. w Ł. domagał się zasądzenia na swoją rzecz kwoty 500 zł z ustawowymi odsetkami od dnia 4 października 2012 ...,[],2014-05-12
575,48028,COMMON,[{'caseNumber': 'VI C 563/13'}],SENTENCE,"[{'name': 'Tomasz Makaruk', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt VI C 563/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 02 kwietnia 2014r. Sąd Rejonowy w Zambrowie VI Zamiejscowy Wydział Cywilny w W. Mazowieckiem w składzie: Przewodniczący SSR Tom...,[],2014-04-02
576,48029,COMMON,[{'caseNumber': 'VI C 59/13'}],SENTENCE,"[{'name': 'Krzysztof Kozłowski', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt VI C 59/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 13.12.2013 r Sąd Rejonowy w Zambrowie VI Zamiejscowy Wydział Cywilny W. Mazowieckiem w składzie : Przewodniczący K. K. (1) Proto...,[],2013-12-13
577,48030,COMMON,[{'caseNumber': 'VI C 91/13'}],SENTENCE,"[{'name': 'Tomasz Makaruk', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt VI C 91/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 23 kwietnia 2014 r. Sąd Rejonowy w Zambrowie VI Zamiejscowy Wydział Cywilny w W. Mazowieckiem w składzie: Przewodniczący SSR Tom...,[posiadanie],2014-04-23
578,48031,COMMON,[{'caseNumber': 'VI C 91/13'}],REASONS,[],"Sygn. akt VI C 91/13 UZASADNIENIE Powód Z. K., po ostatecznym sprecyzowaniu żądania (k.54, 92) skierowanego przeciwko H. P., wniósł o przywrócenie utraconego przez niego posiadania gruntu położone...",[],2014-05-06
579,57771,COMMON,[{'caseNumber': 'I C 783/13'}],SENTENCE,"[{'name': 'Wojciech Wacław', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 783/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 6 sierpnia 2014 r. Sąd Okręgowy w Olsztynie I Wydział Cywilny w składzie następującym: Przewodniczący: SSO Wojciech Wacław Prot...,[dobra osobiste],2014-08-06
580,62287,COMMON,[{'caseNumber': 'I C 108/14'}],SENTENCE,"[{'name': 'Przemysław Jagosz', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 108/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 25 lipca 2014 r. Sąd Okręgowy w Olsztynie – Wydział I Cywilny w składzie następującym: Przewodniczący SSO Przemysław Jagosz Prot...,"[dobra osobiste, zadośćuczynienie]",2014-07-25
581,62288,COMMON,[{'caseNumber': 'I C 159/13'}],SENTENCE,[],"Sygn. akt I C 159/13, I C 597/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 10 września 2014 r. Sąd Okręgowy w Olsztynie I Wydział Cywilny w składzie następującym: Przewodniczący SSO Wojciech ...","[odstąpienie od umowy, umowa o roboty budowlane]",2014-09-10
582,62289,COMMON,[{'caseNumber': 'I C 186/14'}],SENTENCE,"[{'name': 'Juliusz Ciejek', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 186/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 31 lipca 2014r. Sąd Okręgowy w Olsztynie Wydział I Cywilny Przewodniczący – SSO Juliusz Ciejek Protokolant – sekr. sąd. Dorota W...,[],2014-07-31
583,62290,COMMON,[{'caseNumber': 'I C 197/14'}],SENTENCE,"[{'name': 'Wojciech Wacław', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 197/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 20 sierpnia 2014 r. Sąd Okręgowy w Olsztynie I Wydział Cywilny w składzie następującym: Przewodniczący: SSO Wojciech Wacław Pro...,[użytkowanie],2014-08-20
584,62291,COMMON,[{'caseNumber': 'I C 222/14'}],SENTENCE,"[{'name': 'Przemysław Jagosz', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 222/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 11 września 2014 r. Sąd Okręgowy w Olsztynie – Wydział I Cywilny w składzie następującym: Przewodniczący SSO Przemysław Jagosz P...,[spółdzielnia mieszkaniowa],2014-09-11
585,62293,COMMON,[{'caseNumber': 'I C 303/13'}],SENTENCE,"[{'name': 'Juliusz Ciejek', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 303/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 31 lipca 2014r. Sąd Okręgowy w Olsztynie Wydział I Cywilny Przewodniczący – SSO Juliusz Ciejek Protokolant – sekr. sąd. Dorota W...,[najem],2014-07-31
586,62294,COMMON,[{'caseNumber': 'I C 616/13'}],SENTENCE,"[{'name': 'Maria Matyja', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]","Sygn. akt I C 616/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 5 września 2014r. Sąd Okręgowy w Olsztynie, Wydział I Cywilny w składzie: Przewodniczący: SSO Maria Matyja Protokolant: p. o. se...","[odszkodowanie, zadośćuczynienie]",2014-09-05
587,62295,COMMON,[{'caseNumber': 'I C 738/13'}],SENTENCE,"[{'name': 'Przemysław Jagosz', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 738/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 11 września 2014 r. Sąd Okręgowy w Olsztynie – Wydział I Cywilny w składzie następującym: Przewodniczący SSO Przemysław Jagosz P...,[rozwiązanie umowy],2014-09-11
588,63958,COMMON,[{'caseNumber': 'I C 267/13'}],SENTENCE,"[{'name': 'Juliusz Ciejek', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 267/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 30 września 2014r. Sąd Okręgowy w Olsztynie Wydział I Cywilny Przewodniczący – SSO Juliusz Ciejek Protokolant – p.o. sekr. sąd. ...,[wyrok],2014-09-30
589,21344,COMMON,[{'caseNumber': 'IX Ca 726/13'}],SENTENCE,"[{'name': 'Mirosław Wieczorkiewicz', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt IX Ca 726/13 (upr.) WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 6 września 2013 r. Sąd Okręgowy w Olsztynie IX Wydział Cywilny Odwoławczy w składzie: Przewodniczący: SSO Mirosław Wiec...,[postępowanie uproszczone],2013-09-06
590,21464,COMMON,[{'caseNumber': 'IX Ca 441/13'}],SENTENCE,"[{'name': 'Agnieszka Żegarska', 'function': None, 'specialRoles': []}, {'name': 'Jacek Barczewski', 'function': None, 'specialRoles': []}, {'name': 'Mirosław Wieczorkiewicz', 'function': None, 'sp...",Sygn. akt IX Ca 441/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 19 września 2013 r. Sąd Okręgowy w Olsztynie IX Wydział Cywilny Odwoławczy w składzie: Przewodniczący: Mirosław Wieczorkiewicz...,[eksmisja],2013-09-19
591,21863,COMMON,[{'caseNumber': 'IX Ca 445/13'}],SENTENCE,"[{'name': 'Jacek Barczewski', 'function': None, 'specialRoles': []}, {'name': 'Jolanta Strumiłło', 'function': None, 'specialRoles': []}, {'name': 'Mirosław Wieczorkiewicz', 'function': None, 'spe...",Sygn. akt IX Ca 445/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 26 września 2013 r. Sąd Okręgowy w Olsztynie IX Wydział Cywilny Odwoławczy w składzie: Przewodniczący: SSO Mirosław Wieczorkie...,[pozbawienie wykonalności],2013-09-26
592,22672,COMMON,[{'caseNumber': 'IX Ca 450/13'}],SENTENCE,"[{'name': 'Jacek Barczewski', 'function': None, 'specialRoles': []}, {'name': 'Jolanta Strumiłło', 'function': None, 'specialRoles': []}, {'name': 'Mirosław Wieczorkiewicz', 'function': None, 'spe...",Sygn. akt IX Ca 450/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 26 września 2013 r. Sąd Okręgowy w Olsztynie IX Wydział Cywilny Odwoławczy w składzie: Przewodniczący: SSO Mirosław Wieczorkie...,[ochrona posiadania],2013-09-26
593,23647,COMMON,[{'caseNumber': 'IX Ca 467/13'}],SENTENCE,"[{'name': 'Jacek Barczewski', 'function': None, 'specialRoles': []}, {'name': 'Jolanta Strumiłło', 'function': None, 'specialRoles': []}, {'name': 'Mirosław Wieczorkiewicz', 'function': None, 'spe...",Sygn. akt IX Ca 467/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 1 października 2013 r. Sąd Okręgowy w Olsztynie IX Wydział Cywilny Odwoławczy w składzie: Przewodniczący: SSO Mirosław Wieczor...,[odpowiedzialność solidarna],2013-10-01
